gene_names	ID	CpG_logFC	Gene_logFC	Gene_P.value	AveExpr	Gene_log2_P.value
APC2	19_1442968	DOWN	0.07244615240751928	0.7661161192784809	6.414974705689954	0.38436501864990086
APC2	19_1442968	DOWN	0.07244615240751928	0.7661161192784809	6.414974705689954	0.38436501864990086
APC2	19_1442968	DOWN	0.07244615240751928	0.7661161192784809	6.414974705689954	0.38436501864990086
APEX2	X_55023116	"NA"	-0.029673850493991516	0.8542181551629122	12.121882739562217	0.22732353419932624
APOA1	11_116707938	"NA"	0.4665122703444684	0.29171497384679884	0.4113043247397288	1.7773686526345671
APOA1-AS	11_116689766	"NA"	0.435187623456038	0.0707991916821837	0.9024678985709211	3.8201233006919044
APOA4	11_116689766	"NA"	0.25817189309733024	0.5489271965257698	0.07260843973238468	0.8653132756680543
APOA5	11_116657530	"NA"	0.02376493339820751	0.9380710578981206	0.06980858209136373	0.09223088537225488
APOC3	11_116689766	"NA"	0.0546568163395893	0.9278686993547787	0.08571809042997347	0.10800742767220564
APOD	3_195310922	"NA"	-0.630606656680256	0.4940730152694103	0.41909749194452905	1.017203832463849
APOM	6_31620282	"NA"	0.06522981968058916	0.6942558074407765	2.4064253938825195	0.5264607546675608
APOM	6_31617298	"NA"	0.06522981968058916	0.6942558074407765	2.4064253938825195	0.5264607546675608
APTX	9_33022373	"NA"	0.13183766707278366	0.2965025928198555	9.057277214544602	1.7538833741565822
ARAF	X_47398810	"NA"	-0.11905070675145524	0.3960380991528625	28.369331915742965	1.3362888695952213
ARAP2	4_36244999	"NA"	-0.4185737797254143	0.2945241497233042	17.91650363630347	1.7635421611453208
ARF1	1_228264821	"NA"	0.05054132179697568	0.7434608883371095	62.74126938342594	0.4276712472785175
ARF3	12_49349427	"NA"	-0.0536414943769854	0.7259174420891591	51.421882206961534	0.4621226136927829
ARF4	3_57582083	"NA"	0.10615814646292865	0.4932019403472866	25.74034436647812	1.019749619307394
ARHGAP10	4_148651638	"NA"	-1.564824048268127	0.01186028010675396	5.857861119601791	6.397718107053299
ARHGAP19	10_99044940	"NA"	0.15794595830126568	0.4142722260619953	12.856040663635266	1.2713489935318005
ARHGAP19-SLIT1	10_99044940	"NA"	0.2895972309040107	0.6383431881547093	0.22364327456399882	0.6475958358938769
ARHGAP31	3_119011485	"NA"	-0.4784230436885375	0.33704002995122706	6.689059178449358	1.5690081456687515
ARHGAP31-AS1	3_119038923	"NA"	-0.7526797750743209	0.07282543797654716	0.8954125290220503	3.779413716928599
ARHGAP4	X_153198556	"NA"	0.16564684041110667	0.5960718360157625	60.753666889417225	0.7464418863165763
ARHGAP40	20_37227420	"NA"	-0.6306632591986459	0.04250260332378657	0.0869430708600559	4.556304979411651
ARHGAP8	22_45095213	"NA"	-0.7181644330649062	0.26302311794194916	0.4032559883053154	1.9267384867216875
ARHGAP9	12_57872772	"NA"	-0.00538261036301968	0.9801495557822453	39.34295617726657	0.02892619573762534
ARHGEF1	19_42381825	"NA"	0.034620803722354765	0.887479265917248	69.74386309634046	0.17221468051821556
ARHGEF1	19_42420134	DOWN	0.034620803722354765	0.887479265917248	69.74386309634046	0.17221468051821556
ARHGEF15	17_8208923	"NA"	-0.5979957659392341	0.2853561302420821	0.4341623405177825	1.809164538444392
ARHGEF18	19_7448463	DOWN	-0.5085967646823555	0.02273756058825941	9.120431765185543	5.458778707576251
ARHGEF25	12_57992706	DOWN	-1.7047927715105589	0.06004530639233598	0.4247382575791645	4.057804711689747
ARHGEF3	3_57110628	DOWN	0.0532576928193933	0.8638157305959167	18.18077679102918	0.2112045057722975
ARID4B	1_235488356	"NA"	-0.06304989672410688	0.7164655018187198	34.22306347788446	0.4810308552335317
ARL2	11_64774360	"NA"	-0.26908376405930046	0.327755106100837	9.120614076830423	1.6093098385014346
ARL4C	2_235397099	DOWN	-0.17862430289499187	0.6764140236268941	9.705808383248742	0.5640215244250253
ARL5B	10_18947403	"NA"	-0.4146106450430267	0.06838244972702473	20.529568007543794	3.8702300830940173
ARL5B-AS1	10_18947403	"NA"	0	1	0	-0
ARL6IP5	3_69133242	"NA"	0.13118416273024547	0.5085983629832539	42.030231249977504	0.9754012764294223
ARPC2	2_219080697	"NA"	0.04261988439794884	0.7046002543528491	83.33200000293711	0.5051230992575402
ARPC4	3_9832737	"NA"	0.10714117299138426	0.49871565318967503	22.749300896348696	1.003710609300193
ARPC4-TTLL3	3_9832737	"NA"	-0.0018081474009850051	0.9927797638251836	1.9914211797317776	0.01045438607359946
ARR3	X_69473693	"NA"	0.049230398805651054	0.8457002970497417	2.24808694773817	0.24178160951539304
ARRDC3	5_90678873	"NA"	0.1572271202372173	0.713149576003127	13.565194938938069	0.48772339560081074
ARSA	22_51064795	"NA"	0.3458440738925157	0.3127420589804955	12.793965601221858	1.6769548423584784
ARX	X_25033161	DOWN	-0.1991406053302569	0.6976229977065525	0.11648081059777242	0.5194804943793061
ASAP2	2_9345230	"NA"	-0.1638564290426321	0.8158372223448496	3.583163356501869	0.29364676369800113
ASB2	14_94402416	DOWN	0.23748243116401602	0.5685242998851956	1.6341228575635907	0.8147060807308866
ASB2	14_94402416	DOWN	0.23748243116401602	0.5685242998851956	1.6341228575635907	0.8147060807308866
ASCC1	10_73975361	"NA"	0.09111513488142453	0.4445577568862412	12.422845599177371	1.1695572289025102
ASH1L	1_155511526	"NA"	-0.07467353189951176	0.641322817413666	62.61424592233846	0.640877357625993
ASH1L-AS1	1_155511526	"NA"	-0.20053697849048024	0.2931591868636975	3.0125376915435282	1.7702438270493615
ASIC4	2_220371494	"NA"	-0.23507042518372145	0.6775596722999484	0.3120339231492576	0.5615800854832874
ASIP	20_32846378	"NA"	0.101280382872176	0.7763215925645819	0.7780552428236709	0.36527367973434055
ASPDH	19_51015483	"NA"	-0.3504848023828273	0.3245597332250282	2.5637920880295058	1.623444073067016
ASPH	8_62623674	"NA"	0.3507956487523023	0.3083392379446406	27.974910570171684	1.6974096025031788
ASRGL1	11_62158091	"NA"	0.10641650796243907	0.8495410190491242	5.278931460937787	0.2352444870304713
ASTL	2_96799844	"NA"	-0.3978886642843624	0.4027088025608254	0.6392608780997356	1.3121910872869467
ATCAY	19_3877056	UP	-0.517789614890505	0.23298905405929243	0.4166158829388642	2.101665916940514
ATF2	2_176031379	"NA"	-0.07150382214066742	0.5590568364580148	25.037104024515127	0.8389331329140031
ATF6B	6_32079135	"NA"	0.12223826300050344	0.3509049139291748	45.80903748332295	1.5108479440933822
ATG3	3_112279729	"NA"	0.30716103532851324	0.1368277602625899	23.576086597692186	2.8695671341798374
ATG4C	1_63247446	"NA"	0.09691423286048373	0.5819248400783001	10.295419665039116	0.7810952645174851
ATG9A	2_220091728	"NA"	-0.11256280425272092	0.6134179120261762	19.223602243815034	0.7050578004473449
ATL3	11_63438234	"NA"	0.13473720763813546	0.47605784691568764	33.56949936205801	1.0707912054134865
ATOH1	4_94747316	DOWN	0.1823158338310007	0.5004867740385018	0.06233460066629875	0.9985961502640189
ATOX1	5_151138424	"NA"	-5.786003355652269e-4	0.9974537541738762	12.504466412154905	0.0036781409415056403
ATP11B	3_182499932	"NA"	0.15429300810210034	0.49606613769864016	36.01692725102978	1.011395615063745
ATP13A1	19_19731456	"NA"	0.0319690429147661	0.869928307562094	34.860549461799685	0.20103158425526474
ATP13A1	19_19773634	"NA"	0.0319690429147661	0.869928307562094	34.860549461799685	0.20103158425526474
ATP13A4	3_193310436	"NA"	-0.9362274779561257	0.045759588257417536	1.2943123993440833	4.449782118900868
ATP13A4	3_193269640	"NA"	-0.9362274779561257	0.045759588257417536	1.2943123993440833	4.449782118900868
ATP13A4-AS1	3_193269640	"NA"	-0.5771853010078818	0.28553489551962175	0.16237974520637885	1.808261025247719
ATP1A1	1_116914319	"NA"	0.04548351238105752	0.7268274216887676	60.54800370735152	0.4603152444015903
ATP1A3	19_42492002	DOWN	-0.1816556190331129	0.7412279283705854	2.9181766714007273	0.4320108538855668
ATP1A3	19_42492002	DOWN	-0.1816556190331129	0.7412279283705854	2.9181766714007273	0.4320108538855668
ATP1A3	19_42462449	"NA"	-0.1816556190331129	0.7412279283705854	2.9181766714007273	0.4320108538855668
ATP1B3	3_141590486	"NA"	0.10650034582324519	0.6041244650695136	25.44764185044576	0.7270822826883685
ATP1B3-AS1	3_141637237	"NA"	-0.11861495849702608	0.7244458598876968	1.5849690684110203	0.4650502182039513
ATP2B1	12_90100351	"NA"	0.3087848243888569	0.24780414462907466	29.160431369113716	2.0127277775226178
ATP5D	19_1232134	"NA"	0	1	0	-0
ATP5G1	17_46962908	"NA"	0	1	0	-0
ATP5G2	12_54066509	"NA"	0	1	0	-0
ATP5G3	2_176038152	"NA"	0	1	0	-0
ATP6C	16_2559272	"NA"	0	1	0	-0
ATP6V0A1	17_40608759	"NA"	0.27724545309259074	0.4856285168386204	22.406185184864846	1.0420749535785654
ATP6V0C	16_2559272	"NA"	0.11460128597751051	0.6351168375727628	9.047293124116644	0.6549060770475545
ATP6V0D2	8_86997746	"NA"	0.33808654458580323	0.5707951558933724	0.12978503446962372	0.8089550035885137
ATP6V1G2	6_31511143	"NA"	-1.0277684645625278	0.04324607971221927	1.1953282044233378	4.531286832426116
ATP6V1G2-DDX39B	6_31511143	"NA"	-0.834547924584923	0.014214366555747439	0.09896422888136583	6.1365063811035805
ATP6V1H	8_54751295	"NA"	-0.021920258321872055	0.8735444500910081	13.558614188884471	0.1950469787009428
ATP8A1	4_42658117	"NA"	-0.117464924299437	0.7703252720995466	28.300859001037562	0.3764603382278483
ATP8B3	19_1808658	"NA"	0.07447958911402708	0.8233757198409816	8.386725216798354	0.28037718859091765
ATPAF1	1_47136539	"NA"	0.09708308142122757	0.46386799376412424	14.424042640055196	1.1082137891840969
ATXN7L3	17_42271520	"NA"	-0.08180039458690036	0.5597738187112551	26.316429557762728	0.8370840829653418
AURKA	20_54962085	"NA"	0.08332832958738345	0.7774730507902665	7.034167509039331	0.36313542628728873
AURKAIP1	1_1309969	"NA"	-0.12514544030722696	0.5603933693570646	7.750156833566105	0.835488209161946
AVPR2	X_153166133	"NA"	-0.06699799103867532	0.7894969114141513	4.87301573614473	0.34099447274890915
AXIN1	16_395401	DOWN	-0.29945807528662716	0.09110539557553841	21.172922091987036	3.4563196918443824
B3GAT2	6_71664030	"NA"	-0.27676244441718456	0.2788818794271544	2.1382429909998697	1.8422738977383393
B3GNT9	16_67183045	"NA"	-0.02666376709398488	0.9257384922216099	2.340158845386764	0.11132338440134572
B4GALNT1	12_58024484	"NA"	-0.8290984014757261	0.23972873427812583	0.21563628370867893	2.060525251749143
B4GALNT2	17_47208426	DOWN	-0.34322112173178443	0.41965519885275204	0.13865139813715172	1.2527236412964355
B4GALNT3	12_567970	DOWN	-0.5997111776070105	0.33186226190144297	0.9396021706898522	1.5913435138686691
B4GALT4	3_118948999	"NA"	-0.00898745968610104	0.9577094961641447	8.422819581780606	0.062339987987911676
B4GALT4-AS1	3_118943842	"NA"	0.0028780712738813996	0.9940579841308663	0.35558358592633516	0.008598087186097591
BACH2	6_91005343	"NA"	-0.6030800643355811	0.31064105196985975	5.570724172449732	1.6866795969079051
BAD	11_64046688	"NA"	0.05433450680806784	0.7799348124137153	5.401662699510152	0.35857454749909623
BAG6	6_31617298	"NA"	-0.00924129186028022	0.9473079494776953	52.628007513829374	0.07809460376181014
BAG6	6_31620282	"NA"	-0.00924129186028022	0.9473079494776953	52.628007513829374	0.07809460376181014
BARHL1	9_135455283	DOWN	-0.3911984739312784	0.4028408224199572	0.2757557169705033	1.311718206680049
BBIP1	10_112678100	"NA"	0.01003702484992175	0.9551863469709724	14.624534495049375	0.06614587940906021
BBS2	16_56552686	"NA"	0.16505929347501525	0.41220306138212404	12.728851276811907	1.2785728752493788
BCAN	1_156622326	"NA"	0.4870820608049826	0.44680194923322125	0.3760752782843231	1.1622926151024648
BCAN	1_156595211	DOWN	0.4870820608049826	0.44680194923322125	0.3760752782843231	1.1622926151024648
BCAP31	X_152987864	"NA"	0.0393007779446668	0.8148105423879756	25.410134733676653	0.29546344822070225
BCAT1	12_25101330	DOWN	0.5979236890933679	0.38460059220497356	20.859810573274828	1.37856711075734
BCAT1	12_25101330	DOWN	0.5979236890933679	0.38460059220497356	20.859810573274828	1.37856711075734
BCAT1	12_25101330	DOWN	0.5979236890933679	0.38460059220497356	20.859810573274828	1.37856711075734
BCDIN3D	12_50233304	"NA"	0.05017363257542362	0.791951193385942	2.6263737330183115	0.33651657270083407
BCL2L1	20_30309972	"NA"	-0.0422655535711538	0.8883198052434335	14.63758880801246	0.17084893815714092
BCL2L14	12_12197374	"NA"	-1.824856680463839	0.06993594687625306	0.4623998996313582	3.837822002417529
BCL6B	17_6924267	"NA"	-1.3553645984205107	0.10836535423849557	0.6011541432413723	3.206024512158654
BCLAF1	6_136605906	"NA"	0.04878733676280511	0.7648419843477057	57.50173932257485	0.3867663757688144
BCO2	11_112041388	"NA"	-0.0602924453360556	0.8392339318873548	3.151718399946059	0.2528550847796641
BCOR	X_40027216	DOWN	0.08129732627195452	0.7001462917987417	26.550424893730455	0.5142716979702073
BCS1L	2_219523455	"NA"	-0.060400232671190324	0.7838594497595148	10.75218697002204	0.3513331003846825
BDH2	4_104020108	"NA"	-0.19974954285654256	0.26083308678616623	6.513539744113679	1.9388012072407452
BEAN1	16_66519353	"NA"	0.6170041996855923	0.10722431417064397	1.75180909982819	3.2212960066665177
BEAN1	16_66451660	"NA"	0.6170041996855923	0.10722431417064397	1.75180909982819	3.2212960066665177
BEND4	4_42151525	DOWN	-0.921356235347252	0.4412908356457529	3.0237662301321144	1.1801983079308376
BEST1	11_61711928	"NA"	0.34394775816368606	0.3216356968518257	6.211295091257613	1.6365005614639787
BGLAP	1_156208305	"NA"	-0.16880599816244013	0.6256069645701539	1.8183717221700306	0.6766715213487238
BGN	X_152759100	DOWN	-0.7850390597759396	0.4669177820394388	0.9534051298264336	1.098759561840338
BGN	X_152759100	DOWN	-0.7850390597759396	0.4669177820394388	0.9534051298264336	1.098759561840338
BHLHA9	17_1173588	"NA"	0.11253496713762168	0.7964324422422974	0.07902775064206302	0.3283761052342811
BHLHE23	20_61633544	"NA"	1.712490003671249	0.05279789293010244	0.12690504328538668	4.243375834432452
BHLHE40	3_5018512	"NA"	0.017505960247407693	0.9627349647964724	15.858742365869723	0.05478940751474569
BHLHE40-AS1	3_5018512	"NA"	0.21363940030699885	0.5118807890961865	0.8635532822153298	0.966120231937122
BIRC8	19_53793065	"NA"	-0.22257646921723317	0.4807011952411895	0.0713894758764304	1.0567877042129
BMF	15_40399328	"NA"	0.07495109202778227	0.8050760697378466	14.747365216455727	0.3128029883699261
BNC1	15_83952586	DOWN	0.25452704329906517	0.6278748495366496	0.10351962437210134	0.6714510707163264
BOK	2_242497684	"NA"	-0.223750634329797	0.5479196655114165	0.9165612002074647	0.8679637102128988
BOK-AS1	2_242497684	"NA"	-0.4890872411191518	0.15668098337210015	0.06905124356080937	2.6740980067145554
BRAF	7_140622631	"NA"	0.11618682765470822	0.4838419587980096	23.45210873842185	1.047392209560865
BRAT1	7_2590223	"NA"	0.20955718542493695	0.34015726347281594	21.182882760921398	1.555726199179455
BRAT1	7_2594256	"NA"	0.20955718542493695	0.34015726347281594	21.182882760921398	1.555726199179455
BRCA2	13_32889224	"NA"	-0.1628818296353458	0.5592231560806851	18.89119802816258	0.8385039944188158
BRD2	6_32937493	"NA"	0.01976606946001702	0.841021566768015	75.26630438447327	0.24978529812832231
BRD2	6_32935690	"NA"	0.01976606946001702	0.841021566768015	75.26630438447327	0.24978529812832231
BRD2-IT1	6_32937493	"NA"	0	1	0	-0
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRICD5	16_2256472	DOWN	-0.2555393416374421	0.3083317215163924	3.5176808428317563	1.6974447717083865
BRK1	3_10152700	"NA"	-8.693545679268055e-4	0.9946891807778347	22.245855818658292	0.007682310340200316
BROX	1_222876630	"NA"	0.07225280816618262	0.6517891090099208	19.060713834309254	0.6175228491451118
BRPF1	3_9772248	"NA"	-0.24771962064366182	0.17503836501989892	22.46140671790704	2.514256927356664
BRSK1	19_55794659	"NA"	-0.4642989048523831	0.4261388151566451	2.5030622503874933	1.2306046284836516
BSDC1	1_32860268	"NA"	-0.24329575222379862	0.10749059810446618	31.48619001802585	3.2177176179679705
BSND	1_55458364	"NA"	-0.19618484710969009	0.7850472383571108	0.14856669272782472	0.3491486275160868
BTBD17	17_72345887	"NA"	-0.6699820201309601	0.19119351720343955	0.116999663493061	2.3868944881848515
BTBD18	11_57508923	"NA"	-0.29794701828297354	0.27184055421747116	4.76216235345321	1.8791673959415915
BTBD2	19_2034786	DOWN	-0.05309578463991205	0.8072789260848624	30.538204845838077	0.3088608640694489
BTBD2	19_1998216	"NA"	-0.05309578463991205	0.8072789260848624	30.538204845838077	0.3088608640694489
BTBD7	14_93795294	"NA"	-0.09849930355387215	0.4448602439691459	23.624827120467693	1.1685759206068718
BUB1B	15_40509440	DOWN	-0.05894829374397048	0.8303184165574946	14.119885757014133	0.26826339710929
BUB3	10_124906363	"NA"	-0.03919024280290628	0.7572870981912192	28.86140507559844	0.4010877449891756
BUD13	11_116640801	"NA"	-0.007712079838420038	0.9434340474464582	11.116024290286184	0.0840064278805627
C10orf67	10_23630245	"NA"	-0.21978663683465083	0.48563709248211806	0.06914030446000874	1.0420494774611613
C10orf71	10_50506713	"NA"	-0.29477117020840016	0.5087714378846122	0.0983890723861985	0.974910414003414
C10orf71-AS1	10_50506713	"NA"	-0.02465588253413742	0.8987291636941901	0.05794677781615617	0.15404167666062643
C10orf91	10_134255216	"NA"	0	1	0	-0
C11orf21	11_2319678	"NA"	0.43581476795480434	0.42218590340296835	26.39590451312157	1.2440496863352881
C11orf31	11_57507974	"NA"	0	1	0	-0
C11orf31	11_57508923	"NA"	0	1	0	-0
C11orf58	11_16628042	"NA"	0.02561621355466226	0.8456869499528744	31.681843611136404	0.24180437874283664
C11orf73	11_86009291	"NA"	0	1	0	-0
C11orf84	11_63578636	"NA"	0	1	0	-0
C12orf10	12_53692287	"NA"	-0.15981457905684593	0.25591240246444363	9.975421194516343	1.9662780274617002
C12orf29	12_88427740	"NA"	-0.15966467585103405	0.45775534664459727	7.799549469184346	1.1273513578923897
C12orf4	12_4645729	"NA"	0.12635542829801505	0.38660030619387264	9.98089696071421	1.3710853146992932
C12orf5	12_4423639	"NA"	0	1	0	-0
C12orf50	12_88427740	"NA"	0.5976167531286904	0.25514460949383316	0.1598470259939035	1.9706129330342637
C12orf68	12_48575170	"NA"	0	1	0	-0
C12orf77	12_25149997	"NA"	0.2855943445183149	0.5737301371486201	0.1071034410107218	0.8015557923883186
C14orf142	14_93673394	"NA"	0	1	0	-0
C14orf39	14_60980503	DOWN	0.3031775600627693	0.5953592885752075	0.0893549473585221	0.7481675232589586
C14orf64	14_98443381	"NA"	0	1	0	-0
C15orf56	15_40536953	"NA"	-0.6124168270498034	0.20497606113460762	0.3854344681164404	2.2864726656397685
C16orf86	16_67698217	"NA"	-0.0913519296668952	0.7569084433449358	2.7757762393768783	0.401809294439486
C17orf107	17_4783162	"NA"	-0.37271513088107955	0.3727760504014014	1.6272327275153473	1.4236189201876295
C17orf74	17_7321835	"NA"	0	1	0	-0
C17orf96	17_36828462	"NA"	0	1	0	-0
C17orf97	17_256417	"NA"	-0.08102942784226563	0.7945994813613487	3.2961634213894877	0.33170024311457785
C19orf25	19_1477541	"NA"	0.061335314507315	0.7478644317940119	8.35069610677295	0.4191513238446331
C19orf26	19_1232134	"NA"	0	1	0	-0
C19orf35	19_2277438	"NA"	0	1	0	-0
C19orf47	19_40847407	"NA"	-0.17747949393093254	0.25994276092530516	8.19527245017771	1.9437341163274213
C19orf48	19_51305500	"NA"	-0.32803723288975384	0.19209900362924542	18.02147982904155	2.3800780587723884
C19orf55	19_36243528	DOWN	0	1	0	-0
C19orf60	19_18698847	"NA"	0	1	0	-0
C1GALT1	7_7194805	"NA"	-0.06613845117548589	0.7674316484092072	17.929902504977363	0.38188983286361255
C1orf105	1_172387710	"NA"	-0.29471064019076554	0.5667339440428998	0.3394890353398561	0.8192564808715541
C1orf127	1_11039443	"NA"	0.65650757679716365	0.24830803839426235	1.242918033858393	2.0097971287257104
C1orf141	1_67695072	"NA"	-0.27662663179896985	0.7213810428902652	0.13841153790178123	0.47116658372134157
C1orf145	1_228399082	"NA"	0	1	0	-0
C1orf172	1_27285400	DOWN	0	1	0	-0
C1orf194	1_109654432	"NA"	0.0495872550905021	0.8744439587522427	0.4163778531705641	0.19356216702509443
C1orf216	1_36183603	"NA"	0.03098894525057183	0.8814127395997989	10.88235986446895	0.1821103459636084
C1orf35	1_228284922	"NA"	-0.0559532758772181	0.7492268354608687	6.245764385521465	0.41652552059609704
C1orf61	1_156393868	"NA"	-0.03840425609196929	0.9304634007667555	0.3971744182672234	0.1039786910518848
C1orf61	1_156380226	"NA"	-0.03840425609196929	0.9304634007667555	0.3971744182672234	0.1039786910518848
C1QBP	17_5341583	"NA"	-5.275786739371569e-4	0.9981767145315861	24.268204950389435	0.002632845848238676
C1QL3	10_16561534	DOWN	-0.4477330744859682	0.15544697237820634	2.3544491597174884	2.6855055771307654
C1QL4	12_49723250	DOWN	-0.019588291327063523	0.9671147607355195	0.13182275128688525	0.04824100051055107
C1QTNF9B	13_24462761	"NA"	-0.5588755047764677	0.23820624241481594	0.17366154453773036	2.0697168740325513
C1QTNF9B	13_24476453	"NA"	-0.5588755047764677	0.23820624241481594	0.17366154453773036	2.0697168740325513
C1QTNF9B-AS1	13_24462761	"NA"	0	1	0	-0
C2	6_31863610	"NA"	0.6319363114709731	0.3127386255410541	1.7335271886602497	1.6769706810763731
C2	6_31889501	"NA"	0.6319363114709731	0.3127386255410541	1.7335271886602497	1.6769706810763731
C20ORF135	20_62486746	"NA"	0	1	0	-0
C20orf166	20_61146139	"NA"	0	1	0	-0
C20orf166-AS1	20_61146139	"NA"	0	1	0	-0
C20orf195	20_62170997	"NA"	0	1	0	-0
C20orf24	20_35232257	"NA"	0	1	0	-0
C21orf33	21_45552223	"NA"	0	1	0	-0
C22orf15	22_24102307	"NA"	-0.02322496665836704	0.9391607450267733	1.9738194279989998	0.09055598684267449
C22orf26	22_46440513	DOWN	0	1	0	-0
C22orf26	22_46440513	DOWN	0	1	0	-0
C2CD2L	11_118976579	"NA"	0.03139149258124263	0.8648703189970519	14.754707039921312	0.2094442675317011
C2CD5	12_22692467	"NA"	0.118949265810536	0.4936607058191158	22.68256818261143	1.0184082802236067
C2orf50	2_11272832	"NA"	-0.25491582914722777	0.6183469897253706	0.36248866250630485	0.6935114511394909
C3orf27	3_128292430	"NA"	0	1	0	-0
C3orf30	3_118860364	"NA"	0	1	0	-0
C4B	6_31994705	DOWN	-0.2754533221296358	0.6193397565237526	0.6878587966302	0.6911970366912602
C4B-AS1	6_31994705	DOWN	-0.014067445096596742	0.8799338981430315	0.053051197007755554	0.18453294432279257
C4BPA	1_207275723	DOWN	-0.13433111258742425	0.8516501977855329	0.15486695798482228	0.23166710756553857
C4orf33	4_130011978	"NA"	0.07143883974795351	0.6952398474389094	6.928274636908695	0.5244173227824729
C4orf45	4_159957977	"NA"	0.57592530932579	0.1377780583374899	0.6099676194832179	2.8595819430436786
C5orf48	5_125932863	"NA"	0	1	0	-0
C5orf54	5_159822091	"NA"	0	1	0	-0
C5orf56	5_131802698	"NA"	0	1	0	-0
C5orf56	5_131744512	"NA"	0	1	0	-0
C6orf100	6_28908866	"NA"	0	1	0	-0
C6orf136	6_30612762	"NA"	-0.11454596313409304	0.4337618133826524	6.427121847593832	1.2050250452622056
C6orf15	6_31078578	"NA"	-0.3988156691221487	0.09410187472454076	0.062140680867341896	3.4096327247501756
C6orf195	6_2633562	"NA"	0	1	0	-0
C6orf223	6_43966636	DOWN	0.4877217009061554	0.4720641236753367	0.1874517844862679	1.0829452509253839
